2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: TFLITE_NPU_W8A16)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: TFLite (Hexagon DSP Delegate) [W8A16]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [W8A16]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.510 [DEBUG] [Frame 0000] Decode: 11.0ms | Pre: 1.4ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.5ms
2026-07-20 18:00:00.804 [DEBUG] [Frame 0011] Decode: 11.6ms | Pre: 1.2ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.2ms
2026-07-20 18:00:00.830 [DEBUG] [Frame 0012] Decode: 11.1ms | Pre: 1.3ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.1ms
2026-07-20 18:00:00.856 [DEBUG] [Frame 0013] Decode: 11.3ms | Pre: 1.2ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.1ms
2026-07-20 18:00:00.883 [DEBUG] [Frame 0014] Decode: 11.6ms | Pre: 1.5ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.6ms
2026-07-20 18:00:00.911 [DEBUG] [Frame 0015] Decode: 11.4ms | Pre: 1.5ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.8ms
2026-07-20 18:00:00.938 [DEBUG] [Frame 0016] Decode: 11.1ms | Pre: 1.2ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.7ms
2026-07-20 18:00:00.966 [DEBUG] [Frame 0017] Decode: 11.7ms | Pre: 1.0ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.3ms
2026-07-20 18:00:00.993 [DEBUG] [Frame 0018] Decode: 11.5ms | Pre: 1.1ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.9ms
2026-07-20 18:00:01.020 [DEBUG] [Frame 0019] Decode: 10.7ms | Pre: 1.5ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.8ms
2026-07-20 18:00:01.047 [DEBUG] [Frame 0020] Decode: 12.2ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.7ms
2026-07-20 18:00:01.074 [DEBUG] [Frame 0021] Decode: 11.5ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 27.5ms
2026-07-20 18:00:01.100 [DEBUG] [Frame 0022] Decode: 10.3ms | Pre: 1.5ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 18:00:01.125 [DEBUG] [Frame 0023] Decode: 10.6ms | Pre: 1.4ms | YOLO: 12.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 24.8ms
2026-07-20 18:00:01.151 [DEBUG] [Frame 0024] Decode: 11.3ms | Pre: 1.4ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 18:00:01.177 [DEBUG] [Frame 0025] Decode: 10.5ms | Pre: 1.1ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 25.7ms
2026-07-20 18:00:01.204 [DEBUG] [Frame 0026] Decode: 10.8ms | Pre: 1.4ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.9ms
2026-07-20 18:00:01.229 [DEBUG] [Frame 0027] Decode: 10.7ms | Pre: 1.0ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.7ms
2026-07-20 18:00:01.256 [DEBUG] [Frame 0028] Decode: 11.7ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.6ms
2026-07-20 18:00:01.282 [DEBUG] [Frame 0029] Decode: 11.1ms | Pre: 1.4ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.4ms
2026-07-20 18:00:01.309 [DEBUG] [Frame 0030] Decode: 11.7ms | Pre: 1.0ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.6ms
2026-07-20 18:00:01.334 [DEBUG] [Frame 0031] Decode: 10.4ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.0ms
2026-07-20 18:00:01.360 [DEBUG] [Frame 0032] Decode: 12.1ms | Pre: 1.2ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.4ms
2026-07-20 18:00:01.389 [DEBUG] [Frame 0033] Decode: 12.1ms | Pre: 1.2ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.3ms
2026-07-20 18:00:01.417 [DEBUG] [Frame 0034] Decode: 12.3ms | Pre: 1.2ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 28.0ms
2026-07-20 18:00:01.443 [DEBUG] [Frame 0035] Decode: 10.8ms | Pre: 1.5ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.0ms
2026-07-20 18:00:01.470 [DEBUG] [Frame 0036] Decode: 11.4ms | Pre: 1.4ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.4ms
2026-07-20 18:00:01.495 [DEBUG] [Frame 0037] Decode: 10.7ms | Pre: 1.2ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.0ms
2026-07-20 18:00:01.524 [DEBUG] [Frame 0038] Decode: 11.9ms | Pre: 1.5ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.5ms
2026-07-20 18:00:01.552 [DEBUG] [Frame 0039] Decode: 12.6ms | Pre: 1.1ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.7ms
2026-07-20 18:00:01.580 [DEBUG] [Frame 0040] Decode: 11.4ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.2ms
2026-07-20 18:00:01.606 [DEBUG] [Frame 0041] Decode: 10.5ms | Pre: 1.3ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.6ms
2026-07-20 18:00:01.633 [DEBUG] [Frame 0042] Decode: 11.9ms | Pre: 1.3ms | YOLO: 13.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.2ms
2026-07-20 18:00:01.660 [DEBUG] [Frame 0043] Decode: 11.9ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.6ms
2026-07-20 18:00:01.685 [DEBUG] [Frame 0044] Decode: 10.6ms | Pre: 1.3ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 25.1ms
2026-07-20 18:00:01.712 [DEBUG] [Frame 0045] Decode: 11.9ms | Pre: 1.5ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.3ms
2026-07-20 18:00:01.740 [DEBUG] [Frame 0046] Decode: 12.1ms | Pre: 1.1ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 28.1ms
2026-07-20 18:00:01.765 [DEBUG] [Frame 0047] Decode: 10.4ms | Pre: 1.0ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 24.9ms
2026-07-20 18:00:01.792 [DEBUG] [Frame 0048] Decode: 11.9ms | Pre: 1.1ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.2ms
2026-07-20 18:00:01.819 [DEBUG] [Frame 0049] Decode: 12.4ms | Pre: 1.5ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.5ms
2026-07-20 18:00:01.848 [DEBUG] [Frame 0050] Decode: 12.5ms | Pre: 1.0ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.5ms
2026-07-20 18:00:01.875 [DEBUG] [Frame 0051] Decode: 12.0ms | Pre: 1.3ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.7ms
2026-07-20 18:00:01.905 [DEBUG] [Frame 0052] Decode: 12.7ms | Pre: 1.2ms | YOLO: 14.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 29.2ms
2026-07-20 18:00:01.932 [DEBUG] [Frame 0053] Decode: 11.9ms | Pre: 1.3ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 26.9ms
2026-07-20 18:00:01.959 [DEBUG] [Frame 0054] Decode: 12.4ms | Pre: 1.5ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.3ms
2026-07-20 18:00:01.986 [DEBUG] [Frame 0055] Decode: 11.2ms | Pre: 1.4ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.6ms
2026-07-20 18:00:02.012 [DEBUG] [Frame 0056] Decode: 11.1ms | Pre: 1.5ms | YOLO: 12.6ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.8ms
2026-07-20 18:00:02.041 [DEBUG] [Frame 0057] Decode: 12.7ms | Pre: 1.1ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.9ms
2026-07-20 18:00:02.069 [DEBUG] [Frame 0058] Decode: 12.1ms | Pre: 1.1ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.8ms
2026-07-20 18:00:02.096 [DEBUG] [Frame 0059] Decode: 12.0ms | Pre: 1.5ms | YOLO: 13.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.4ms
2026-07-20 18:00:02.121 [DEBUG] [Frame 0060] Decode: 10.4ms | Pre: 1.2ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.0ms
2026-07-20 18:00:02.147 [DEBUG] [Frame 0061] Decode: 10.5ms | Pre: 1.1ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.8ms
2026-07-20 18:00:02.173 [DEBUG] [Frame 0062] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 18:00:02.200 [DEBUG] [Frame 0063] Decode: 10.4ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.2ms
2026-07-20 18:00:02.227 [DEBUG] [Frame 0064] Decode: 11.4ms | Pre: 1.1ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 27.7ms
2026-07-20 18:00:02.255 [DEBUG] [Frame 0065] Decode: 11.5ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.4ms
2026-07-20 18:00:02.281 [DEBUG] [Frame 0066] Decode: 10.9ms | Pre: 1.3ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.9ms
2026-07-20 18:00:02.305 [DEBUG] [Frame 0067] Decode: 10.2ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.0ms
2026-07-20 18:00:02.332 [DEBUG] [Frame 0068] Decode: 11.3ms | Pre: 1.2ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.8ms
2026-07-20 18:00:02.358 [DEBUG] [Frame 0069] Decode: 11.3ms | Pre: 1.5ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.1ms
2026-07-20 18:00:02.384 [DEBUG] [Frame 0070] Decode: 11.1ms | Pre: 1.5ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 25.4ms
2026-07-20 18:00:02.411 [DEBUG] [Frame 0071] Decode: 11.6ms | Pre: 1.5ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.5ms
2026-07-20 18:00:02.441 [DEBUG] [Frame 0072] Decode: 12.5ms | Pre: 1.4ms | YOLO: 14.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 29.4ms
2026-07-20 18:00:02.468 [DEBUG] [Frame 0073] Decode: 11.1ms | Pre: 1.4ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.8ms
2026-07-20 18:00:02.496 [DEBUG] [Frame 0074] Decode: 11.9ms | Pre: 1.0ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.3ms
2026-07-20 18:00:02.523 [DEBUG] [Frame 0075] Decode: 11.2ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.2ms
2026-07-20 18:00:02.550 [DEBUG] [Frame 0076] Decode: 11.2ms | Pre: 1.4ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.5ms
2026-07-20 18:00:02.578 [DEBUG] [Frame 0077] Decode: 11.7ms | Pre: 1.4ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.7ms
2026-07-20 18:00:02.605 [DEBUG] [Frame 0078] Decode: 11.9ms | Pre: 1.4ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.0ms
2026-07-20 18:00:02.630 [DEBUG] [Frame 0079] Decode: 10.8ms | Pre: 1.4ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.4ms
2026-07-20 18:00:02.657 [DEBUG] [Frame 0080] Decode: 12.5ms | Pre: 1.3ms | YOLO: 12.2ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.5ms
2026-07-20 18:00:02.685 [DEBUG] [Frame 0081] Decode: 11.9ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.6ms
2026-07-20 18:00:02.711 [DEBUG] [Frame 0082] Decode: 11.7ms | Pre: 1.3ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.5ms
2026-07-20 18:00:02.739 [DEBUG] [Frame 0083] Decode: 11.6ms | Pre: 1.2ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.7ms
2026-07-20 18:00:02.766 [DEBUG] [Frame 0084] Decode: 10.5ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.8ms
2026-07-20 18:00:02.790 [DEBUG] [Frame 0085] Decode: 10.5ms | Pre: 1.0ms | YOLO: 12.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 24.5ms
2026-07-20 18:00:02.818 [DEBUG] [Frame 0086] Decode: 12.5ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.4ms
2026-07-20 18:00:02.845 [DEBUG] [Frame 0087] Decode: 10.5ms | Pre: 1.3ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.9ms
2026-07-20 18:00:02.873 [DEBUG] [Frame 0088] Decode: 11.6ms | Pre: 1.5ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.5ms
2026-07-20 18:00:02.899 [DEBUG] [Frame 0089] Decode: 10.9ms | Pre: 1.3ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 26.1ms
2026-07-20 18:00:02.927 [DEBUG] [Frame 0090] Decode: 12.6ms | Pre: 1.2ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 28.5ms
2026-07-20 18:00:02.954 [DEBUG] [Frame 0091] Decode: 11.2ms | Pre: 1.2ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.0ms
2026-07-20 18:00:02.982 [DEBUG] [Frame 0092] Decode: 12.5ms | Pre: 1.0ms | YOLO: 13.1ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 27.1ms
2026-07-20 18:00:03.009 [DEBUG] [Frame 0093] Decode: 12.6ms | Pre: 1.5ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.2ms
2026-07-20 18:00:03.037 [DEBUG] [Frame 0094] Decode: 11.3ms | Pre: 1.5ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.1ms
2026-07-20 18:00:03.065 [DEBUG] [Frame 0095] Decode: 12.3ms | Pre: 1.4ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.8ms
2026-07-20 18:00:03.093 [DEBUG] [Frame 0096] Decode: 12.1ms | Pre: 1.4ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 28.6ms
2026-07-20 18:00:03.119 [DEBUG] [Frame 0097] Decode: 11.2ms | Pre: 1.3ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.4ms
2026-07-20 18:00:03.145 [DEBUG] [Frame 0098] Decode: 10.7ms | Pre: 1.4ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 26.0ms
2026-07-20 18:00:03.173 [DEBUG] [Frame 0099] Decode: 12.6ms | Pre: 1.5ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 28.6ms
2026-07-20 18:00:03.201 [DEBUG] [Frame 0100] Decode: 11.7ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.9ms
2026-07-20 18:00:03.226 [DEBUG] [Frame 0101] Decode: 10.7ms | Pre: 1.2ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.0ms
2026-07-20 18:00:03.252 [DEBUG] [Frame 0102] Decode: 12.1ms | Pre: 1.3ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.4ms
2026-07-20 18:00:03.281 [DEBUG] [Frame 0103] Decode: 11.5ms | Pre: 1.2ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.1ms
2026-07-20 18:00:03.307 [DEBUG] [Frame 0104] Decode: 12.0ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.9ms
2026-07-20 18:00:03.335 [DEBUG] [Frame 0105] Decode: 12.7ms | Pre: 1.2ms | YOLO: 13.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.8ms
2026-07-20 18:00:03.362 [DEBUG] [Frame 0106] Decode: 10.8ms | Pre: 1.3ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.7ms
2026-07-20 18:00:03.389 [DEBUG] [Frame 0107] Decode: 11.1ms | Pre: 1.3ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.0ms
2026-07-20 18:00:03.417 [DEBUG] [Frame 0108] Decode: 11.5ms | Pre: 1.3ms | YOLO: 14.5ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.9ms
2026-07-20 18:00:03.444 [DEBUG] [Frame 0109] Decode: 12.5ms | Pre: 1.4ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.9ms
2026-07-20 18:00:03.471 [DEBUG] [Frame 0110] Decode: 10.7ms | Pre: 1.0ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.8ms
2026-07-20 18:00:03.498 [DEBUG] [Frame 0111] Decode: 12.6ms | Pre: 1.4ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.7ms
2026-07-20 18:00:03.525 [DEBUG] [Frame 0112] Decode: 10.4ms | Pre: 1.1ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.1ms
2026-07-20 18:00:03.551 [DEBUG] [Frame 0113] Decode: 11.4ms | Pre: 1.1ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.9ms
2026-07-20 18:00:03.578 [DEBUG] [Frame 0114] Decode: 10.5ms | Pre: 1.3ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.8ms
2026-07-20 18:00:03.605 [DEBUG] [Frame 0115] Decode: 11.9ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.5ms
2026-07-20 18:00:03.630 [DEBUG] [Frame 0116] Decode: 10.5ms | Pre: 1.4ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.0ms
2026-07-20 18:00:03.657 [DEBUG] [Frame 0117] Decode: 11.6ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.4ms
2026-07-20 18:00:03.683 [DEBUG] [Frame 0118] Decode: 11.7ms | Pre: 1.3ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.4ms
2026-07-20 18:00:03.712 [DEBUG] [Frame 0119] Decode: 12.5ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 28.6ms
2026-07-20 18:00:03.739 [DEBUG] [Frame 0120] Decode: 12.5ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.2ms
2026-07-20 18:00:03.766 [DEBUG] [Frame 0121] Decode: 12.3ms | Pre: 1.3ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.1ms
2026-07-20 18:00:03.792 [DEBUG] [Frame 0122] Decode: 10.9ms | Pre: 1.5ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.8ms
2026-07-20 18:00:03.818 [DEBUG] [Frame 0123] Decode: 10.3ms | Pre: 1.5ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.9ms
2026-07-20 18:00:03.844 [DEBUG] [Frame 0124] Decode: 11.5ms | Pre: 1.2ms | YOLO: 12.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.7ms
2026-07-20 18:00:03.871 [DEBUG] [Frame 0125] Decode: 11.7ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.2ms
2026-07-20 18:00:03.897 [DEBUG] [Frame 0126] Decode: 10.9ms | Pre: 1.1ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.3ms
2026-07-20 18:00:03.926 [DEBUG] [Frame 0127] Decode: 12.3ms | Pre: 1.3ms | YOLO: 14.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.9ms
2026-07-20 18:00:03.954 [DEBUG] [Frame 0128] Decode: 10.8ms | Pre: 1.4ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.3ms
2026-07-20 18:00:03.978 [DEBUG] [Frame 0129] Decode: 10.3ms | Pre: 1.1ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 24.5ms
2026-07-20 18:00:04.004 [DEBUG] [Frame 0130] Decode: 10.6ms | Pre: 1.3ms | YOLO: 13.2ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.0ms
2026-07-20 18:00:04.031 [DEBUG] [Frame 0131] Decode: 11.8ms | Pre: 1.4ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.6ms
