2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: ONNX_NPU)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: ONNX Runtime (Hexagon NPU EP) [INT8]
    - Feature Extractor Backend: ONNX Runtime (Hexagon NPU EP) [INT8]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.510 [DEBUG] [Frame 0000] Decode: 11.4ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.6ms
2026-07-20 18:00:01.908 [DEBUG] [Frame 0052] Decode: 10.7ms | Pre: 1.3ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.2ms
2026-07-20 18:00:01.934 [DEBUG] [Frame 0053] Decode: 10.6ms | Pre: 1.3ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.3ms
2026-07-20 18:00:01.960 [DEBUG] [Frame 0054] Decode: 11.0ms | Pre: 1.2ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.3ms
2026-07-20 18:00:01.987 [DEBUG] [Frame 0055] Decode: 11.4ms | Pre: 1.2ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.7ms
2026-07-20 18:00:02.016 [DEBUG] [Frame 0056] Decode: 12.0ms | Pre: 1.3ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.3ms
2026-07-20 18:00:02.042 [DEBUG] [Frame 0057] Decode: 11.3ms | Pre: 1.5ms | YOLO: 12.2ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.9ms
2026-07-20 18:00:02.069 [DEBUG] [Frame 0058] Decode: 10.7ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.9ms
2026-07-20 18:00:02.096 [DEBUG] [Frame 0059] Decode: 11.2ms | Pre: 1.3ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.2ms
2026-07-20 18:00:02.124 [DEBUG] [Frame 0060] Decode: 12.1ms | Pre: 1.1ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.6ms
2026-07-20 18:00:02.150 [DEBUG] [Frame 0061] Decode: 10.7ms | Pre: 1.0ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 18:00:02.178 [DEBUG] [Frame 0062] Decode: 12.1ms | Pre: 1.4ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.5ms
2026-07-20 18:00:02.206 [DEBUG] [Frame 0063] Decode: 12.7ms | Pre: 1.1ms | YOLO: 13.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.8ms
2026-07-20 18:00:02.233 [DEBUG] [Frame 0064] Decode: 12.0ms | Pre: 1.4ms | YOLO: 12.6ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.0ms
2026-07-20 18:00:02.260 [DEBUG] [Frame 0065] Decode: 12.3ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 27.6ms
2026-07-20 18:00:02.289 [DEBUG] [Frame 0066] Decode: 12.3ms | Pre: 1.4ms | YOLO: 14.7ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 29.0ms
2026-07-20 18:00:02.314 [DEBUG] [Frame 0067] Decode: 10.9ms | Pre: 1.2ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.1ms
2026-07-20 18:00:02.342 [DEBUG] [Frame 0068] Decode: 12.1ms | Pre: 1.5ms | YOLO: 13.1ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.4ms
2026-07-20 18:00:02.368 [DEBUG] [Frame 0069] Decode: 10.5ms | Pre: 1.1ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.4ms
2026-07-20 18:00:02.396 [DEBUG] [Frame 0070] Decode: 11.1ms | Pre: 1.4ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.6ms
2026-07-20 18:00:02.424 [DEBUG] [Frame 0071] Decode: 12.5ms | Pre: 1.2ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.9ms
2026-07-20 18:00:02.451 [DEBUG] [Frame 0072] Decode: 11.5ms | Pre: 1.3ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.3ms
2026-07-20 18:00:02.479 [DEBUG] [Frame 0073] Decode: 11.3ms | Pre: 1.4ms | YOLO: 14.3ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.9ms
2026-07-20 18:00:02.508 [DEBUG] [Frame 0074] Decode: 12.6ms | Pre: 1.5ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 29.4ms
2026-07-20 18:00:02.536 [DEBUG] [Frame 0075] Decode: 11.9ms | Pre: 1.4ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.6ms
2026-07-20 18:00:02.563 [DEBUG] [Frame 0076] Decode: 12.4ms | Pre: 1.5ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.5ms
2026-07-20 18:00:02.591 [DEBUG] [Frame 0077] Decode: 11.8ms | Pre: 1.0ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.2ms
2026-07-20 18:00:02.618 [DEBUG] [Frame 0078] Decode: 11.7ms | Pre: 1.5ms | YOLO: 13.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.0ms
2026-07-20 18:00:02.646 [DEBUG] [Frame 0079] Decode: 12.2ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 28.3ms
2026-07-20 18:00:02.671 [DEBUG] [Frame 0080] Decode: 10.6ms | Pre: 1.4ms | YOLO: 12.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.4ms
2026-07-20 18:00:02.699 [DEBUG] [Frame 0081] Decode: 12.6ms | Pre: 1.5ms | YOLO: 13.1ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.9ms
2026-07-20 18:00:02.723 [DEBUG] [Frame 0082] Decode: 10.2ms | Pre: 1.0ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 24.0ms
2026-07-20 18:00:02.751 [DEBUG] [Frame 0083] Decode: 11.7ms | Pre: 1.0ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.5ms
2026-07-20 18:00:02.778 [DEBUG] [Frame 0084] Decode: 10.7ms | Pre: 1.2ms | YOLO: 14.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.3ms
2026-07-20 18:00:02.804 [DEBUG] [Frame 0085] Decode: 11.1ms | Pre: 1.4ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.8ms
2026-07-20 18:00:02.829 [DEBUG] [Frame 0086] Decode: 10.5ms | Pre: 1.0ms | YOLO: 12.6ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 24.8ms
2026-07-20 18:00:02.857 [DEBUG] [Frame 0087] Decode: 12.6ms | Pre: 1.2ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 28.5ms
2026-07-20 18:00:02.885 [DEBUG] [Frame 0088] Decode: 11.4ms | Pre: 1.4ms | YOLO: 14.6ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 28.0ms
2026-07-20 18:00:02.912 [DEBUG] [Frame 0089] Decode: 12.2ms | Pre: 1.1ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.5ms
2026-07-20 18:00:02.937 [DEBUG] [Frame 0090] Decode: 11.3ms | Pre: 1.5ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.8ms
2026-07-20 18:00:02.964 [DEBUG] [Frame 0091] Decode: 10.2ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.2ms
2026-07-20 18:00:02.990 [DEBUG] [Frame 0092] Decode: 10.7ms | Pre: 1.3ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 26.4ms
2026-07-20 18:00:03.016 [DEBUG] [Frame 0093] Decode: 10.8ms | Pre: 1.4ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.3ms
2026-07-20 18:00:03.046 [DEBUG] [Frame 0094] Decode: 12.3ms | Pre: 1.3ms | YOLO: 14.7ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 29.3ms
2026-07-20 18:00:03.072 [DEBUG] [Frame 0095] Decode: 11.9ms | Pre: 1.0ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.4ms
2026-07-20 18:00:03.100 [DEBUG] [Frame 0096] Decode: 11.5ms | Pre: 1.1ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.7ms
2026-07-20 18:00:03.127 [DEBUG] [Frame 0097] Decode: 11.2ms | Pre: 1.0ms | YOLO: 13.9ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.0ms
2026-07-20 18:00:03.153 [DEBUG] [Frame 0098] Decode: 10.2ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.5ms
2026-07-20 18:00:03.179 [DEBUG] [Frame 0099] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.0ms
2026-07-20 18:00:03.207 [DEBUG] [Frame 0100] Decode: 11.9ms | Pre: 1.3ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 27.4ms
2026-07-20 18:00:03.232 [DEBUG] [Frame 0101] Decode: 10.3ms | Pre: 1.2ms | YOLO: 13.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 25.6ms
2026-07-20 18:00:03.259 [DEBUG] [Frame 0102] Decode: 10.9ms | Pre: 1.2ms | YOLO: 13.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.8ms
2026-07-20 18:00:03.285 [DEBUG] [Frame 0103] Decode: 10.7ms | Pre: 1.5ms | YOLO: 13.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 26.2ms
2026-07-20 18:00:03.314 [DEBUG] [Frame 0104] Decode: 12.6ms | Pre: 1.2ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 29.0ms
2026-07-20 18:00:03.341 [DEBUG] [Frame 0105] Decode: 10.4ms | Pre: 1.3ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.8ms
2026-07-20 18:00:03.370 [DEBUG] [Frame 0106] Decode: 12.1ms | Pre: 1.4ms | YOLO: 14.5ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.8ms
2026-07-20 18:00:03.398 [DEBUG] [Frame 0107] Decode: 11.9ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 28.3ms
2026-07-20 18:00:03.424 [DEBUG] [Frame 0108] Decode: 11.0ms | Pre: 1.0ms | YOLO: 13.5ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.0ms
2026-07-20 18:00:03.450 [DEBUG] [Frame 0109] Decode: 11.3ms | Pre: 1.1ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.5ms
2026-07-20 18:00:03.477 [DEBUG] [Frame 0110] Decode: 10.7ms | Pre: 1.3ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.2ms
2026-07-20 18:00:03.502 [DEBUG] [Frame 0111] Decode: 11.1ms | Pre: 1.1ms | YOLO: 12.7ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.8ms
2026-07-20 18:00:03.529 [DEBUG] [Frame 0112] Decode: 11.7ms | Pre: 1.0ms | YOLO: 13.2ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.5ms
2026-07-20 18:00:03.555 [DEBUG] [Frame 0113] Decode: 11.3ms | Pre: 1.4ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.7ms
2026-07-20 18:00:03.582 [DEBUG] [Frame 0114] Decode: 12.6ms | Pre: 1.3ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.5ms
2026-07-20 18:00:03.609 [DEBUG] [Frame 0115] Decode: 12.0ms | Pre: 1.3ms | YOLO: 12.9ms | DINOv2: Skipped | Overhead: 1.0ms | Total: 27.2ms
2026-07-20 18:00:03.636 [DEBUG] [Frame 0116] Decode: 10.2ms | Pre: 1.1ms | YOLO: 14.7ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 26.7ms
2026-07-20 18:00:03.662 [DEBUG] [Frame 0117] Decode: 11.7ms | Pre: 1.1ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.2ms
2026-07-20 18:00:03.690 [DEBUG] [Frame 0118] Decode: 11.3ms | Pre: 1.4ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.0ms
2026-07-20 18:00:03.715 [DEBUG] [Frame 0119] Decode: 11.0ms | Pre: 1.1ms | YOLO: 12.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 25.2ms
2026-07-20 18:00:03.741 [DEBUG] [Frame 0120] Decode: 11.0ms | Pre: 1.1ms | YOLO: 13.0ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.9ms
2026-07-20 18:00:03.767 [DEBUG] [Frame 0121] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.4ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.8ms
2026-07-20 18:00:03.795 [DEBUG] [Frame 0122] Decode: 12.4ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 28.0ms
2026-07-20 18:00:03.822 [DEBUG] [Frame 0123] Decode: 12.0ms | Pre: 1.4ms | YOLO: 12.5ms | DINOv2: Skipped | Overhead: 0.5ms | Total: 26.4ms
2026-07-20 18:00:03.850 [DEBUG] [Frame 0124] Decode: 12.4ms | Pre: 1.1ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 28.6ms
2026-07-20 18:00:03.878 [DEBUG] [Frame 0125] Decode: 12.2ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 28.0ms
2026-07-20 18:00:03.906 [DEBUG] [Frame 0126] Decode: 11.7ms | Pre: 1.3ms | YOLO: 14.0ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 27.6ms
2026-07-20 18:00:03.933 [DEBUG] [Frame 0127] Decode: 12.3ms | Pre: 1.2ms | YOLO: 13.3ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 27.5ms
2026-07-20 18:00:03.961 [DEBUG] [Frame 0128] Decode: 11.8ms | Pre: 1.2ms | YOLO: 14.4ms | DINOv2: Skipped | Overhead: 0.7ms | Total: 28.0ms
2026-07-20 18:00:03.988 [DEBUG] [Frame 0129] Decode: 11.9ms | Pre: 1.4ms | YOLO: 13.1ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 26.9ms
2026-07-20 18:00:04.014 [DEBUG] [Frame 0130] Decode: 11.2ms | Pre: 1.1ms | YOLO: 13.1ms | DINOv2: Skipped | Overhead: 0.6ms | Total: 25.9ms
2026-07-20 18:00:04.040 [DEBUG] [Frame 0131] Decode: 10.5ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 25.5ms
2026-07-20 18:00:04.067 [DEBUG] [Frame 0132] Decode: 12.2ms | Pre: 1.1ms | YOLO: 13.2ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.3ms
