2026-07-20 17:15:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite v3.1 (Full NPU + GPU Decode)
2026-07-20 17:15:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:15:00.018 [INFO] [System] OS: Ubuntu 24.04.2 LTS aarch64
2026-07-20 17:15:00.020 [INFO] [Memory] Total RAM: 7.1 GB | Available: 5.2 GB
2026-07-20 17:15:00.025 [INFO] [Power] Thermal Mitigation Level: 0 (No throttling)
2026-07-20 17:15:00.050 [INFO] [Video] Opening source: /data/sample_cow_video.mp4
2026-07-20 17:15:00.065 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:15:00.090 [INFO] [Pipeline] Configuration: 
    - Downscale Factor: 0.5x (960x540)
    - Frame Skip: None (Process all frames)
    - Video Decode Backend: V4L2 Hardware Decode (Adreno GPU)
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_qnn.bin (via Qualcomm AI Hub)
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_qnn.bin
2026-07-20 17:15:00.145 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:15:00.160 [INFO] [Video] V4L2 Hardware Decoder initialized successfully.
2026-07-20 17:15:00.170 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:15:00.210 [INFO] [QNN] Initialized QNN Backend. Core version: Hexagon V68.
2026-07-20 17:15:00.255 [INFO] [QNN] Loading context binary yolov8n-seg_qnn.bin to CDSP...
2026-07-20 17:15:00.575 [INFO] [QNN] Context loaded successfully. NPU context ID: 0x4F2A.
2026-07-20 17:15:00.585 [INFO] [QNN] Model loaded. Input: [1, 640, 640, 3] NHWC. Optimized for INT8.
2026-07-20 17:15:00.650 [INFO] [QNN] Loading context binary dinov2_vits14_qnn.bin to CDSP...
2026-07-20 17:15:01.185 [INFO] [QNN] Context loaded successfully. NPU context ID: 0x4F2B.
2026-07-20 17:15:01.187 [INFO] [Pipeline] Running warmup iterations...
2026-07-20 17:15:01.785 [INFO] [Pipeline] Warmup complete.
2026-07-20 17:15:01.790 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:15:01.818 [DEBUG] [Frame 0000] Decode (GPU): 12.4ms | Preprocess: 1.2ms | YOLO (QNN): 13.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 28.2ms
2026-07-20 17:15:02.111 [DEBUG] [Frame 0011] Decode (GPU): 11.0ms | Preprocess: 1.1ms | YOLO (QNN): 12.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 25.5ms
2026-07-20 17:15:02.138 [DEBUG] [Frame 0012] Decode (GPU): 12.4ms | Preprocess: 1.2ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 26.5ms
2026-07-20 17:15:02.165 [DEBUG] [Frame 0013] Decode (GPU): 11.8ms | Preprocess: 1.1ms | YOLO (QNN): 13.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 27.1ms
2026-07-20 17:15:02.191 [DEBUG] [Frame 0014] Decode (GPU): 11.5ms | Preprocess: 1.2ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 26.0ms
2026-07-20 17:15:02.218 [DEBUG] [Frame 0015] Decode (GPU): 12.6ms | Preprocess: 1.2ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 27.4ms
2026-07-20 17:15:02.243 [DEBUG] [Frame 0016] Decode (GPU): 10.4ms | Preprocess: 1.1ms | YOLO (QNN): 12.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 24.9ms
2026-07-20 17:15:02.271 [DEBUG] [Frame 0017] Decode (GPU): 12.6ms | Preprocess: 1.5ms | YOLO (QNN): 13.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 28.0ms
2026-07-20 17:15:02.296 [DEBUG] [Frame 0018] Decode (GPU): 11.2ms | Preprocess: 1.4ms | YOLO (QNN): 11.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 24.9ms
2026-07-20 17:15:02.321 [DEBUG] [Frame 0019] Decode (GPU): 10.6ms | Preprocess: 1.1ms | YOLO (QNN): 12.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 24.8ms
2026-07-20 17:15:02.347 [DEBUG] [Frame 0020] Decode (GPU): 12.6ms | Preprocess: 1.3ms | YOLO (QNN): 11.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.2ms
2026-07-20 17:15:02.373 [DEBUG] [Frame 0021] Decode (GPU): 11.1ms | Preprocess: 1.2ms | YOLO (QNN): 12.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 17:15:02.398 [DEBUG] [Frame 0022] Decode (GPU): 11.4ms | Preprocess: 1.1ms | YOLO (QNN): 12.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.1ms
2026-07-20 17:15:02.423 [DEBUG] [Frame 0023] Decode (GPU): 11.4ms | Preprocess: 1.2ms | YOLO (QNN): 11.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 25.1ms
2026-07-20 17:15:02.449 [DEBUG] [Frame 0024] Decode (GPU): 11.2ms | Preprocess: 1.5ms | YOLO (QNN): 12.6ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.9ms
2026-07-20 17:15:02.474 [DEBUG] [Frame 0025] Decode (GPU): 10.3ms | Preprocess: 1.3ms | YOLO (QNN): 13.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 17:15:02.502 [DEBUG] [Frame 0026] Decode (GPU): 11.3ms | Preprocess: 1.5ms | YOLO (QNN): 13.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.6ms
2026-07-20 17:15:02.530 [DEBUG] [Frame 0027] Decode (GPU): 12.4ms | Preprocess: 1.1ms | YOLO (QNN): 13.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 28.0ms
2026-07-20 17:15:02.556 [DEBUG] [Frame 0028] Decode (GPU): 10.7ms | Preprocess: 1.5ms | YOLO (QNN): 13.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 26.1ms
2026-07-20 17:15:02.580 [DEBUG] [Frame 0029] Decode (GPU): 10.4ms | Preprocess: 1.3ms | YOLO (QNN): 12.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 24.3ms
2026-07-20 17:15:02.608 [DEBUG] [Frame 0030] Decode (GPU): 12.2ms | Preprocess: 1.1ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 27.4ms
2026-07-20 17:15:02.633 [DEBUG] [Frame 0031] Decode (GPU): 10.3ms | Preprocess: 1.5ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 24.7ms
2026-07-20 17:15:02.658 [DEBUG] [Frame 0032] Decode (GPU): 10.3ms | Preprocess: 1.4ms | YOLO (QNN): 13.1ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 25.6ms
2026-07-20 17:15:02.683 [DEBUG] [Frame 0033] Decode (GPU): 11.0ms | Preprocess: 1.1ms | YOLO (QNN): 12.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 25.1ms
2026-07-20 17:15:02.711 [DEBUG] [Frame 0034] Decode (GPU): 12.5ms | Preprocess: 1.2ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 27.8ms
2026-07-20 17:15:02.737 [DEBUG] [Frame 0035] Decode (GPU): 10.5ms | Preprocess: 1.3ms | YOLO (QNN): 12.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 25.6ms
2026-07-20 17:15:02.762 [DEBUG] [Frame 0036] Decode (GPU): 11.2ms | Preprocess: 1.3ms | YOLO (QNN): 12.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.4ms
2026-07-20 17:15:02.788 [DEBUG] [Frame 0037] Decode (GPU): 11.2ms | Preprocess: 1.3ms | YOLO (QNN): 13.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 26.2ms
2026-07-20 17:15:02.815 [DEBUG] [Frame 0038] Decode (GPU): 12.5ms | Preprocess: 1.2ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 27.2ms
2026-07-20 17:15:02.842 [DEBUG] [Frame 0039] Decode (GPU): 10.5ms | Preprocess: 1.4ms | YOLO (QNN): 13.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.3ms
2026-07-20 17:15:02.870 [DEBUG] [Frame 0040] Decode (GPU): 12.2ms | Preprocess: 1.1ms | YOLO (QNN): 13.6ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.9ms
2026-07-20 17:15:02.894 [DEBUG] [Frame 0041] Decode (GPU): 10.8ms | Preprocess: 1.4ms | YOLO (QNN): 11.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 24.5ms
2026-07-20 17:15:02.920 [DEBUG] [Frame 0042] Decode (GPU): 10.6ms | Preprocess: 1.2ms | YOLO (QNN): 13.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 26.1ms
2026-07-20 17:15:02.947 [DEBUG] [Frame 0043] Decode (GPU): 12.3ms | Preprocess: 1.4ms | YOLO (QNN): 12.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.1ms
2026-07-20 17:15:02.974 [DEBUG] [Frame 0044] Decode (GPU): 10.6ms | Preprocess: 1.4ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.3ms
2026-07-20 17:15:03.000 [DEBUG] [Frame 0045] Decode (GPU): 12.3ms | Preprocess: 1.4ms | YOLO (QNN): 11.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 26.0ms
2026-07-20 17:15:03.026 [DEBUG] [Frame 0046] Decode (GPU): 12.6ms | Preprocess: 1.3ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 26.7ms
2026-07-20 17:15:03.052 [DEBUG] [Frame 0047] Decode (GPU): 11.0ms | Preprocess: 1.1ms | YOLO (QNN): 12.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 17:15:03.077 [DEBUG] [Frame 0048] Decode (GPU): 10.4ms | Preprocess: 1.3ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 24.8ms
2026-07-20 17:15:03.102 [DEBUG] [Frame 0049] Decode (GPU): 10.9ms | Preprocess: 1.4ms | YOLO (QNN): 12.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.8ms
2026-07-20 17:15:03.128 [DEBUG] [Frame 0050] Decode (GPU): 10.7ms | Preprocess: 1.1ms | YOLO (QNN): 12.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 25.7ms
2026-07-20 17:15:03.154 [DEBUG] [Frame 0051] Decode (GPU): 11.6ms | Preprocess: 1.4ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.8ms
2026-07-20 17:15:03.180 [DEBUG] [Frame 0052] Decode (GPU): 12.6ms | Preprocess: 1.0ms | YOLO (QNN): 11.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.2ms
2026-07-20 17:15:03.207 [DEBUG] [Frame 0053] Decode (GPU): 11.8ms | Preprocess: 1.5ms | YOLO (QNN): 12.6ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.8ms
2026-07-20 17:15:03.233 [DEBUG] [Frame 0054] Decode (GPU): 11.4ms | Preprocess: 1.4ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 17:15:03.259 [DEBUG] [Frame 0055] Decode (GPU): 11.7ms | Preprocess: 1.0ms | YOLO (QNN): 13.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.5ms
2026-07-20 17:15:03.286 [DEBUG] [Frame 0056] Decode (GPU): 11.3ms | Preprocess: 1.1ms | YOLO (QNN): 13.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 26.6ms
2026-07-20 17:15:03.312 [DEBUG] [Frame 0057] Decode (GPU): 10.7ms | Preprocess: 1.5ms | YOLO (QNN): 13.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.0ms
2026-07-20 17:15:03.338 [DEBUG] [Frame 0058] Decode (GPU): 10.3ms | Preprocess: 1.3ms | YOLO (QNN): 13.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 17:15:03.364 [DEBUG] [Frame 0059] Decode (GPU): 10.6ms | Preprocess: 1.1ms | YOLO (QNN): 13.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.1ms
2026-07-20 17:15:03.389 [DEBUG] [Frame 0060] Decode (GPU): 12.1ms | Preprocess: 1.1ms | YOLO (QNN): 11.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 25.1ms
2026-07-20 17:15:03.417 [DEBUG] [Frame 0061] Decode (GPU): 12.4ms | Preprocess: 1.3ms | YOLO (QNN): 13.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 28.2ms
2026-07-20 17:15:03.442 [DEBUG] [Frame 0062] Decode (GPU): 11.3ms | Preprocess: 1.3ms | YOLO (QNN): 11.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 24.7ms
2026-07-20 17:15:03.467 [DEBUG] [Frame 0063] Decode (GPU): 11.2ms | Preprocess: 1.2ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 25.1ms
2026-07-20 17:15:03.492 [DEBUG] [Frame 0064] Decode (GPU): 11.1ms | Preprocess: 1.2ms | YOLO (QNN): 12.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 25.4ms
2026-07-20 17:15:03.518 [DEBUG] [Frame 0065] Decode (GPU): 11.4ms | Preprocess: 1.3ms | YOLO (QNN): 11.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.1ms
2026-07-20 17:15:03.545 [DEBUG] [Frame 0066] Decode (GPU): 12.4ms | Preprocess: 1.3ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.0ms
2026-07-20 17:15:03.570 [DEBUG] [Frame 0067] Decode (GPU): 10.7ms | Preprocess: 1.3ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.4ms
2026-07-20 17:15:03.597 [DEBUG] [Frame 0068] Decode (GPU): 12.4ms | Preprocess: 1.2ms | YOLO (QNN): 13.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.4ms
2026-07-20 17:15:03.623 [DEBUG] [Frame 0069] Decode (GPU): 11.2ms | Preprocess: 1.3ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.4ms
2026-07-20 17:15:03.648 [DEBUG] [Frame 0070] Decode (GPU): 10.2ms | Preprocess: 1.1ms | YOLO (QNN): 12.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 25.0ms
2026-07-20 17:15:03.673 [DEBUG] [Frame 0071] Decode (GPU): 12.0ms | Preprocess: 1.1ms | YOLO (QNN): 11.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.3ms
2026-07-20 17:15:03.699 [DEBUG] [Frame 0072] Decode (GPU): 12.5ms | Preprocess: 1.1ms | YOLO (QNN): 11.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.3ms
2026-07-20 17:15:03.726 [DEBUG] [Frame 0073] Decode (GPU): 11.5ms | Preprocess: 1.3ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 26.3ms
2026-07-20 17:15:03.753 [DEBUG] [Frame 0074] Decode (GPU): 12.0ms | Preprocess: 1.2ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 27.2ms
2026-07-20 17:15:03.779 [DEBUG] [Frame 0075] Decode (GPU): 10.5ms | Preprocess: 1.5ms | YOLO (QNN): 13.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.6ms
2026-07-20 17:15:03.806 [DEBUG] [Frame 0076] Decode (GPU): 11.6ms | Preprocess: 1.4ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 26.3ms
2026-07-20 17:15:03.833 [DEBUG] [Frame 0077] Decode (GPU): 12.4ms | Preprocess: 1.3ms | YOLO (QNN): 12.1ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 26.7ms
2026-07-20 17:15:03.858 [DEBUG] [Frame 0078] Decode (GPU): 10.4ms | Preprocess: 1.2ms | YOLO (QNN): 12.6ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 25.0ms
2026-07-20 17:15:03.883 [DEBUG] [Frame 0079] Decode (GPU): 11.2ms | Preprocess: 1.4ms | YOLO (QNN): 12.1ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.4ms
2026-07-20 17:15:03.911 [DEBUG] [Frame 0080] Decode (GPU): 12.2ms | Preprocess: 1.4ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 27.9ms
2026-07-20 17:15:03.938 [DEBUG] [Frame 0081] Decode (GPU): 11.2ms | Preprocess: 1.4ms | YOLO (QNN): 13.6ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 26.9ms
2026-07-20 17:15:03.963 [DEBUG] [Frame 0082] Decode (GPU): 11.1ms | Preprocess: 1.3ms | YOLO (QNN): 12.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.4ms
2026-07-20 17:15:03.990 [DEBUG] [Frame 0083] Decode (GPU): 12.3ms | Preprocess: 1.1ms | YOLO (QNN): 12.7ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.9ms
2026-07-20 17:15:04.018 [DEBUG] [Frame 0084] Decode (GPU): 12.6ms | Preprocess: 1.2ms | YOLO (QNN): 13.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 28.2ms
2026-07-20 17:15:04.044 [DEBUG] [Frame 0085] Decode (GPU): 11.6ms | Preprocess: 1.5ms | YOLO (QNN): 12.1ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 26.2ms
2026-07-20 17:15:04.071 [DEBUG] [Frame 0086] Decode (GPU): 11.4ms | Preprocess: 1.4ms | YOLO (QNN): 13.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.5ms | Total: 27.1ms
2026-07-20 17:15:04.099 [DEBUG] [Frame 0087] Decode (GPU): 11.7ms | Preprocess: 1.2ms | YOLO (QNN): 13.9ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 27.5ms
2026-07-20 17:15:04.125 [DEBUG] [Frame 0088] Decode (GPU): 12.3ms | Preprocess: 1.2ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 26.3ms
2026-07-20 17:15:04.150 [DEBUG] [Frame 0089] Decode (GPU): 11.0ms | Preprocess: 1.1ms | YOLO (QNN): 12.0ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 24.8ms
2026-07-20 17:15:04.176 [DEBUG] [Frame 0090] Decode (GPU): 10.9ms | Preprocess: 1.3ms | YOLO (QNN): 13.2ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 17:15:04.202 [DEBUG] [Frame 0091] Decode (GPU): 12.2ms | Preprocess: 1.3ms | YOLO (QNN): 11.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.7ms
2026-07-20 17:15:04.229 [DEBUG] [Frame 0092] Decode (GPU): 11.0ms | Preprocess: 1.4ms | YOLO (QNN): 13.4ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 1.0ms | Total: 26.8ms
2026-07-20 17:15:04.254 [DEBUG] [Frame 0093] Decode (GPU): 11.0ms | Preprocess: 1.0ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 25.0ms
2026-07-20 17:15:04.279 [DEBUG] [Frame 0094] Decode (GPU): 12.4ms | Preprocess: 1.3ms | YOLO (QNN): 11.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.6ms | Total: 25.8ms
2026-07-20 17:15:04.305 [DEBUG] [Frame 0095] Decode (GPU): 10.4ms | Preprocess: 1.3ms | YOLO (QNN): 13.5ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.1ms
2026-07-20 17:15:04.333 [DEBUG] [Frame 0096] Decode (GPU): 11.6ms | Preprocess: 1.2ms | YOLO (QNN): 13.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.9ms | Total: 27.5ms
2026-07-20 17:15:04.359 [DEBUG] [Frame 0097] Decode (GPU): 11.7ms | Preprocess: 1.4ms | YOLO (QNN): 12.3ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.8ms | Total: 26.2ms
2026-07-20 17:15:04.386 [DEBUG] [Frame 0098] Decode (GPU): 11.8ms | Preprocess: 1.4ms | YOLO (QNN): 12.8ms | DINOv2 (QNN): Skipped (No cows) | Overhead: 0.7ms | Total: 26.6ms
